Molregno	StandardInChIKey	Chirality	IsProdrug	CanonicalSMILES
483445	SYVLRDXITUYNAK-USACIQFYSA-N	Unknown	Unknown	CC(C)CC(=O)c1c(O)cc(O)cc1O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O
483444	DVGGLGXQSFURLP-PYFXTMFGSA-N	Unknown	Unknown	O[C@@H]1[C@@H](COC(=O)\C=C/c2ccc(O)cc2)O[C@@H](OC3=C(Oc4cc(O)cc(O)c4C3=O)c5ccc(O)cc5)[C@H](O)[C@H]1O
103772	TVJLBISYUFEUTM-UHFFFAOYSA-N	Unknown	Unknown	Oc1ccc2CCC3C(C3c2c1)c4ccncc4
103773	PMBWFLFXHMHHCP-UHFFFAOYSA-N	Unknown	Unknown	Oc1ccc2C3C(CCc2c1)C3c4ccncc4
1430119	QGOFFPIIAILOFO-UHFFFAOYSA-N	Unknown	Unknown	CS(=O)(=O)c1cccc(c1)C(=O)N2CCC(CC2)c3ccc(cc3C(F)(F)F)C(=O)NC(=N)N
1430118	TZUIJGLTRUKCJZ-UHFFFAOYSA-N	Unknown	Unknown	CS(=O)(=O)c1ccc(cc1)C(=O)N2CCC(CC2)c3ccc(cc3C(F)(F)F)C(=O)NC(=N)N
416631	TZRGGOZFUMLKLA-JXFKEZNVSA-N	Unknown	Unknown	CC1(C)[C@H]2CC=C(CN3CCC(CC3)Nc4nc(ns4)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)[C@@H]1C2
900405	NMZLQFGKAZBGQT-NRFANRHFSA-N	Unknown	Unknown	Fc1cccc(c1)C(=O)N2CCC[C@@]3(CCN(C3)c4ccccc4)C2
1430116	WYKRFGYHTDMMFI-UHFFFAOYSA-N	Unknown	Unknown	NC(=N)NC(=O)c1ccc(C2CCN(CC2)C(=O)c3cccc(c3)C#N)c(c1)C(F)(F)F
1430115	IHADGKOGTFHZIG-UHFFFAOYSA-N	Unknown	Unknown	NC(=N)NC(=O)c1ccc(C2CCN(CC2)C(=O)c3ccc(cc3)C#N)c(c1)C(F)(F)F
374549	GIMAXNWIBCVIQO-UHFFFAOYSA-N	Unknown	Unknown	N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3ccnn3
374548	HPJKCIUCZWXJDR-UHFFFAOYSA-N	Achiral	No	N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3
374541	SQKZHKLOFPAJCP-UHFFFAOYSA-N	Unknown	Unknown	CC(C)(c1ccc(cc1)C#N)n2ccnc2
374540	ZYDFLNTVLZWITD-LJQANCHMSA-N	Unknown	Unknown	O=C1C(=COc2ccccc12)[C@@H](c3ccc(cc3)C#N)n4ccnc4
374542	ASTKCJOLFBZJKC-UHFFFAOYSA-N	Unknown	Unknown	N#Cc1ccc(cc1)C2(CCCC2)n3ccnc3
145768	OTKUTGIVEREJLL-UHFFFAOYSA-N	Unknown	Unknown	CN1CCN(CC1)C2=Cc3ccccc3Oc4ccc(Cl)cc24
136310	JDYVBLKLNUFKBD-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc2C(=O)N3CCc4c([nH]c5ccccc45)C3=Nc2c1
1679863	LSMIXSYAXJNILX-DJKKODMXSA-N	Unknown	Unknown	Clc1ccc(Cl)c(c1)c2oc(\C=N\NC(=S)NCC=C)cc2
792554	ZZALAFQUNLCGID-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccsc1c2nc(c3ccccc3)c([nH]2)c4ccccc4
946281	BAQCROVBDNBEEB-VHWNVDOGSA-N	Unknown	Unknown	CN(C(=O)C)c1c(I)c(NC(=O)C)c(I)c(C(=O)N[C@@H]2[C@@H](O)O[C@@H](CO)[C@@H](O)[C@@H]2O)c1I
755015	YSUCXIVQVVZRGC-UHFFFAOYSA-N	Unknown	Unknown	Cc1onc(NC(=O)c2c(c(C)nn2C)[N+](=O)[O-])c1
812237	BMLBNEIPBWFPTD-VAWYXSNFSA-N	Unknown	Unknown	Cc1[nH]c2ccccc2c1C(=O)\C=C\c3ccccc3
511339	BHTUHPLMWNGSLY-IRXDYDNUSA-N	Unknown	Unknown	Cc1ccccc1O[C@@H]2[C@H](CN)OCc3ccccc23
511338	RQRGTZIPGLRQOJ-GUYCJALGSA-N	Unknown	Unknown	Cc1ccccc1O[C@H]2[C@@H](CN)COc3ccccc23
1701854	KLASABBSOQZZOF-UFWORHAWSA-N	Unknown	Unknown	Cc1cnn(c1)c2cc(N\N=C\c3ccccc3F)ncn2
897201	AYLDUSFSYKQSKR-UHFFFAOYSA-N	Unknown	Unknown	COc1ccccc1c2cc(Nc3cc[nH]n3)ncn2
511336	FHNHVNKWEHYJDJ-QZTJIDSGSA-N	Unknown	Unknown	CNC[C@H]1OCc2ccccc2[C@H]1Oc3ccccc3C
912900	BVRGBIVAVYBKHB-UHFFFAOYSA-N	Unknown	Unknown	CN(C)c1ncc2N=C(C(=O)N(C)c2n1)c3cccs3
725061	GCILWQXCVMXYDE-XBXAJMJHSA-N	Unknown	Unknown	CN1C[C@@H]2C(c3ccccc3)C4(CC2(C4)[C@H]1c5ccccc5)c6ccccc6
813722	MNHCUGUXCNTEHJ-VMPITWQZSA-N	Unknown	Unknown	COC(=O)CNC(=O)\C=C\c1ccc(OC)cc1
813727	SGPJOMQRMNICCX-UHFFFAOYSA-N	Unknown	Unknown	Cc1nc(Sc2ccccc2)c(cc1c3ccccc3)C#N
1017221	NNPIIUSCCIWRAP-UHFFFAOYSA-N	Unknown	Unknown	O=C1N(Cc2cccs2)c3nc(ncc3N=C1CCc4ccccc4)N5CCNCC5
1445911	JVCWPUFNLFSKFS-UHFFFAOYSA-N	Unknown	Unknown	CCN1C(C)(C)CC(CC1(C)C)Oc2ccc(nc2)C(=O)Nc3ccc(NC(=O)Nc4cc(on4)C(C)(C)C)cc3
218087	BTIHMVBBUGXLCJ-HNNXBMFYSA-N	Unknown	Unknown	CC[C@@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1
442754	PXMNMQRDXWABCY-UHFFFAOYSA-N	Unknown	Unknown	CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn2cncn2
755958	LZTIMIMMKACFNJ-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(CNC(=O)C(C)Cc2ccccc2)cc1O
695874	YQUCBFIQSJVCOR-JOCHJYFZSA-N	Unknown	Unknown	CN(C)CCN(C)[C@H]1COc2ccccc2c3c(C4CCCCC4)c5ccc(cc5n3C1)C(=O)O
429694	KQAQQTRQYSXKHD-UHFFFAOYSA-N	Unknown	Unknown	Fc1ccccc1c2ccc3N=C(CC(=O)Nc3c2)c4cccc(c4)n5ccnn5
959680	FIEWMDQEAPHSBE-UHFFFAOYSA-N	Unknown	Unknown	CN1CCN(CC1)c2ccnc(n2)c3ccccc3C(F)(F)F
1698610	KEWQTTXJFFTKFZ-OPEKNORGSA-N	Unknown	Unknown	COc1ccc(\C=N\NC(=O)Cc2csc(Nc3cccc(c3)C(F)(F)F)n2)c(OC)c1
855413	WCAVQUJGFVRFRI-UHFFFAOYSA-N	Unknown	Unknown	COCCN(C1CCN(CC1)C(=O)C)C(=O)Nc2ccc(OC)cc2OC
185868	LJMLRDFXBGZNOB-WZXFIOQESA-N	Unknown	Unknown	O[C@@H](C[C@@H](Cc1ccccc1)C(=O)N[C@@H]2[C@H](O)COc3ccccc23)CN4CCN(Cc5oc(cc5)c6ccncc6)C[C@H]4C(=O)NCC(F)(F)F
901754	FFBGJHNITMCKOC-UHFFFAOYSA-N	Unknown	Unknown	CCCn1c(nc2c(nc(C)nc12)N3CCN(Cc4nc(OC)cc(OC)n4)CC3)c5ccc(F)cc5
6760	BIAVGWDGIJKWRM-FQEVSTJZSA-N	Single_Stereoisomer	No	CC[C@H](NC(=O)c1c(O)c(nc2ccccc12)c3ccccc3)c4ccccc4
397645	DXETTWUJTDCUQW-ONEGZZNKSA-N	Unknown	Unknown	COc1ccc(\C=C\c2ccc(O)cc2)cc1OC
1615914	GZYLYULZPDSRRD-XYWHTSSQSA-N	Unknown	Unknown	NC[C@@]1(CC[C@@H](CC1)N2N=C(C=CC2=O)c3cccnc3)c4cccc(Cl)c4
1511013	XTHUPRJHEOIZLO-UHFFFAOYSA-N	Unknown	Unknown	[Cl-].N[n+]1ccn(n1)c2ncc(F)c3c(c[nH]c23)C(=O)C(=O)N4CCN(CC4)C(=O)c5ccccc5
859743	UTNFULQGVRQPIO-UHFFFAOYSA-N	Unknown	Unknown	COCCNC(=O)C1(CC(C)C)C=CCN1C(=O)c2ccccc2
629835	JODPVHLKQIOIIW-UHFFFAOYSA-N	Unknown	Unknown	Cc1cccc(NC(=S)N)c1
792206	AFAIELJLZYUNPW-UHFFFAOYSA-N	Achiral	No	Nc1ccc(cc1)C(=C2C=CC(=N)C=C2)c3ccc(N)cc3
1440393	UAZGCPQENLJGTK-UHFFFAOYSA-N	Unknown	Unknown	CCCCN1CCC(COc2noc3cccc(OCC(C)C)c23)CC1
407745	WZNJWVWKTVETCG-YFKPBYRVSA-N	Unknown	Unknown	N[C@@H](CN1C=CC(=O)C(=C1)O)C(=O)O
741502	QPOFIDVRLWJICD-XDELLUAHSA-N	Unknown	Unknown	C[C@@H](Cc1ccccc1)NCCC(c2ccccc2)c3ccccc3.C[C@H](O)C(=O)O
1440391	PMEDSYVIMDDMCR-UHFFFAOYSA-N	Unknown	Unknown	CCCCN1CCC(COc2noc3cccc(OC4CCCC4)c23)CC1
978521	RQHGGBANDJASSV-UHFFFAOYSA-N	Unknown	Unknown	CN(C)C(=O)c1ccc(cc1)c2nccc(NCc3cccs3)n2
989162	NAOZIOOGRMNGPX-UHFFFAOYSA-N	Unknown	Unknown	Oc1ccc(Oc2nc(nc(n2)N3CCOCC3)N4CCOCC4)nn1
131326	LYEZZXKWQAOTRN-KCAONXANSA-N	Unknown	Unknown	C[C@]12CCC3C(CC=C4CC(O)CC[C@]34C)C1CC=C2Cc5ccccn5
813188	DJEWTHPWHALYFT-UHFFFAOYSA-N	Unknown	Unknown	CCN1CCc2nc(NC(=O)c3ccc4OCCOc4c3)sc2C1
131328	UNJQRCXVHBZVTM-UEIYRWQUSA-N	Unknown	Unknown	C[C@]12CC[C@@H](O)C[C@@H]1CCC3C2CC[C@@]4(C)C3CC=C4c5cccnc5
794898	RSDMLVLCJKCMTK-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(cc1)c2cc(N)n(n2)c3ccc(C)cc3
1050094	YMTFUICXXYKKFQ-SFYOVDSCSA-N	Unknown	Unknown	C[C@H](CC1(CC1)[S+](=N)([O-])c2ccccc2)[C@H]3CC[C@H]4\C(=C\C=C/5\C[C@@H](O)C[C@H](O)C5=C)\CCC[C@]34C
1050095	QVFFCUTYCWENAB-MQZUNJQQSA-N	Unknown	Unknown	C[C@H](CC[S+](=N)([O-])c1ccccc1)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)CCC4=C)\CCC[C@]23C
1050096	GAWFWAXYZIQGPO-BTLDQCEFSA-N	Unknown	Unknown	C[C@@H](\C=C\[S+](=N)([O-])c1ccccc1)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1050097	VEFGMDVWVYEIPH-CAGZZCQBSA-N	Unknown	Unknown	C[C@H](CC[S+](=N)([O-])c1ccccc1)[C@H]2CC[C@H]3\C(=C\C=C4C[C@@H](O)C[C@H](O)C4)\CCC[C@]23C
1050098	NWDUYUSNXOQIPL-TZXVHSDESA-N	Unknown	Unknown	C[C@H](CC[S+](=N)([O-])c1ccc(F)cc1)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
1050099	YQSCBNSIXNNQKP-TUBPWEKISA-N	Unknown	Unknown	C[C@H](\C=C(/F)\[S+](=N)([O-])c1ccccc1)[C@H]2CC[C@H]3\C(=C\C=C/4\C[C@@H](O)C[C@H](O)C4=C)\CCC[C@]23C
124126	QGRQJMXAQYGAKK-QMMMGPOBSA-N	Unknown	Unknown	C[C@H](N)CN1CCc2ccc(Br)cc12
781893	WXLPLNAWWILGFY-UHFFFAOYSA-N	Unknown	Unknown	O=C(CSC1=NCCN1)Nc2ccccc2
1441724	WRGCMCYPTRLLOE-UHFFFAOYSA-N	Unknown	Unknown	CS(=O)(=O)c1ccc(cc1)C(=O)N2CCC(CC2)N(C3CC3)S(=O)(=O)c4cccc(c4)C(F)(F)F
781891	XLBPYZGSLNDDSB-UHFFFAOYSA-N	Unknown	Unknown	[O-][n+]1c(CN2CCCCC2)nc3cccc4c5ccccc5c1c34
781896	JVGBTTIJPBFLTE-SFHVURJKSA-N	Unknown	Unknown	O=C1NCN(c2ccccc2)C13CCN(C[C@H]4COc5ccccc5O4)CC3
1841535	UVHDAKLRGJSVKQ-MOMDTQCHSA-N	Unknown	Unknown	OC1C[C@@H]2CC[C@@H](C1)N2c3ccc(cc3)c4n[nH]c5ccc(cc45)C(=O)N[C@@H](C6CCCC6)c7ncccn7
905125	BJKTZXZWQIKSGV-UHFFFAOYSA-N	Unknown	Unknown	CCc1ccc(NC(=O)CC2C(=O)NC3=C2C(=O)N(C)C(=O)N3C)cc1
448269	JLZZODAWIHKLRO-DEOSSOPVSA-N	Unknown	Unknown	Cc1cccc(Cl)c1NC(=O)Nc2cc3ccccc3cc2C(=O)N[C@@H](C4CCCCC4)C(=O)O
852874	GGTATBDKJAEPPE-UHFFFAOYSA-N	Unknown	Unknown	[O-][N+](=O)c1ccccc1CC(=O)NCc2ccccc2Cl
1618144	FBSUYYBKHUUTKC-JBKHTMJZSA-N	Unknown	Unknown	CC(C)c1nc(CN(C2CC2)C(=O)N[C@@H](CO)C(=O)N[C@H](CC[C@H](Cc3ccccc3)NC(=O)OCc4cncs4)Cc5ccccc5)cs1
594359	UBRNKTCMVOHXFF-UHFFFAOYSA-N	Unknown	Unknown	Fc1cc(F)cc(Cn2ccc3cnc(Nc4ccc(cc4)N5CCNCC5)nc23)c1
791115	BNWNYXGQKSFOQY-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)Nc1cccc(c1)N2C(=O)CCC2=O
416608	LHTSKWJZWVFYHA-HKUYNNGSSA-N	Unknown	Unknown	CN(C1CCN(CC2=CC[C@H]3C[C@@H]2C3(C)C)CC1)c4nc5ccccc5s4
791111	QUBLKMUHLYZLCY-UHFFFAOYSA-N	Unknown	Unknown	Cc1cc(C)nc(NC2=NCCS2)n1
1594667	BTAHQEQRFWNWKD-KFGODFMUSA-N	Unknown	Unknown	C[C@H]1CNC[C@H](C)N1c2oc3cccc(C(=O)N[C@@H]4C[C@H]5CCC[C@@H](C4)N5C)c3n2
1594668	OZOLNJQERDKPFN-OSYLJGHBSA-N	Unknown	Unknown	COc1ccccc1c2oc3cccc(C(=O)N[C@@H]4C[C@H]5CCC[C@@H](C4)N5C)c3n2
1594669	SFVKVHVOODTRCH-QKDCVEJESA-N	Unknown	Unknown	CN1[C@@H]2CCC[C@H]1C[C@@H](C2)NC(=O)c3cccc4oc(nc34)C5CC5
558106	GPRBEKHLDVQUJE-QSWIMTSFSA-N	Single_Stereoisomer	No	CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)C)\c3csc(N)n3
1548081	JFSZVSHUGZIAMG-PUBKMSNPSA-N	Unknown	Unknown	CC1=C[C@@H]([C@@H](O)C(C)(C)C1)[C@H]2\C(=N/O)\C=C(C)CC2(C)C
1548083	XLRKFSDSKCYZBE-XNUKVDOUSA-N	Unknown	Unknown	COC(=O)CC1C(C)(C)C(=O)C2CC3=C(CC[C@@]4(C)C(OC(=O)C=C34)c5cocc5)[C@@]1(C)C2=O
1548084	PHEDXBVPIONUQT-GQPQGOGBSA-N	Unknown	Unknown	CCCCCCCCCCCCCC(=O)O[C@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)[C@H]2C=C(C)C3=O)[C@H]4C(C)(C)[C@@]14OC(=O)C
475998	QARMMFGESFOXIO-UHFFFAOYSA-N	Unknown	Unknown	CN(CC(=O)NC(c1cccc(F)c1)c2cc(Cl)c3cccnc3c2O)Cc4ccccc4
920412	SIIFRQNDKUTRHM-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(cc1NC(=S)NC(=O)c2ccccc2)c3nc4ccccc4s3
1585374	CWXNEODDUDWHDU-WKRVVKTRSA-N	Unknown	Unknown	CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C#N)n(c3ccccc3C#N)c4ccccc24)c5ccccc5OC16CCOCC6
683124	CMLALAZUOVTKKV-HKUYNNGSSA-N	Unknown	Unknown	CCCCCCCc1onc(n1)c2ccc(CNC(=O)[C@H]3NCC[C@@H]3O)cc2
1572123	SMTXKVURUPJKNQ-OAQYLSRUSA-N	Unknown	Unknown	Nc1ccccc1NC(=O)c2ccc(CNC3=N[C@H](CS3)c4ccccc4)cc2
1585371	ZULRMJWNHUYYOE-DYRPNGKOSA-N	Unknown	Unknown	Cl.CN[C@@H](C)C(=O)N[C@H]1[C@H](C)N(C(=O)CS(=O)(=O)C)c2cc(ccc2N(Cc3c(C)ccc4ccccc34)C1=O)C#N
1585372	JHUGQHSVPSEAPO-FXXKCHFVSA-N	Unknown	Unknown	Cl.CN[C@@H](C)C(=O)N[C@H]1[C@H](C)N(C(=O)C)c2cc(ccc2N(Cc3c(OC)ccc4ccccc34)C1=O)C#N
1585373	BIAWVZMEBADAPM-MJFWUJRASA-N	Unknown	Unknown	Cl.CN[C@@H](C)C(=O)N[C@H]1[C@H](C)N(C(=O)C)c2cc(ccc2N(Cc3c(C)ccc4ccccc34)C1=O)C#N
743903	UURMYOCEFKNIOC-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(NC(CNS(=O)(=O)c2ccc(Cl)cc2)c3ccccc3)cc1
1363983	OQLPSYJNZRYLOQ-UONCKOPHSA-N	Unknown	Unknown	C[C@H](NCCN(C)C)[C@@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C
860121	PWUNPSZNNDVYDT-PMRYTFRWSA-N	Unknown	Unknown	CCN1C(=O)[C@H]2CC[C@@H]3[C@H]([C@H](O)[C@H](O)C/C/3=N/O[C@@H](C)CN4CCCc5nc(C)c(C)cc45)[C@@H]2C1=O
940853	Unknown	Unknown	Unknown	Unknown
937543	GCCBQBDBZBWJBR-UHFFFAOYSA-N	Unknown	Unknown	COCCN1C(=O)C(=Nc2cnc(OCc3ccccc3)nc12)c4ccc(Cl)cc4
937540	JLORJGVBMNPFGV-UHFFFAOYSA-N	Unknown	Unknown	CCOC(=O)OCC1OC(C=CC1Oc2ccc(F)cc2C)c3ccccc3
628870	NCZRGOOBIMCMOT-YMGMXPECSA-N	Unknown	Unknown	Cc1cc(OC[P@@]2(=O)OCC[C@H](O2)c3ccccn3)c4c(Cc5scnc45)c1C
1573837	ZHFAARVXMYJTEZ-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc2[nH]c(cc2c1)C(=O)N3CC(CCl)c4c3ccc5[nH]ccc45
937549	KYLRTXQPNKQOAM-UHFFFAOYSA-N	Unknown	Unknown	CN1CCN(CC1)c2ncc3N=C(C(=O)N(C4CC4)c3n2)c5ccc(F)cc5
390877	BXZVVICBKDXVGW-NKWVEPMBSA-N	Single_Stereoisomer	No	OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)NC=Nc23
870615	FQKLSTBZMJQKIB-UHFFFAOYSA-N	Unknown	Unknown	CN(Cc1ccccc1)Cn2ccnc2
742364	HQGHYHCUUKCRHP-MRXNPFEDSA-N	Unknown	Unknown	COc1cccc(Nc2ncc3N=C(C(=O)N(C[C@H]4CCCO4)c3n2)c5cccs5)c1
322595	IXYLIUKQQQXXON-UHFFFAOYSA-N	Unknown	Unknown	CC1=CC(=CC(=O)O1)C
322594	OALYTRUKMRCXNH-UHFFFAOYSA-N	Unknown	Unknown	CCCCCC1CCC(=O)O1
322597	UIKROCXWUNQSPJ-SECBINFHSA-N	Unknown	Unknown	CN1[C@H](CCC1=O)c2cccnc2
322596	VLSVVMPLPMNWBH-UHFFFAOYSA-N	Unknown	Unknown	CCCC1CCC(=O)O1
849251	LNDSKDDVAYHLKC-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1)n2nc(c(NCCc3ccc(Cl)cc3)[n+]2[O-])[N+](=O)[O-]
1548551	ZEBMMHUDQRRILP-UTRQCQSBSA-N	Unknown	Unknown	CCN1C[C@@]2(COC)CC[C@H](O)[C@@]34[C@H]5C[C@H]6[C@@H](C[C@@](O)([C@@H](C[C@H]23)[C@@H]14)[C@@H]5[C@H]6OC(=O)C)OC
455181	AHXPMNACLWKFRQ-DHXVBOOMSA-N	Unknown	Unknown	Cl.NCC(=O)N1C[C@@H](C[C@H]1C(=O)O)NC(=O)c2ccccc2
799869	YFGDHYGHKCRBPP-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1)S(=O)(=O)N2C(COc3ccc(C)cc23)C(C)(C)C
454587	CYEIOVYZTVJICS-SZPZYZBQSA-N	Unknown	Unknown	C[C@@H]1CN(Cc2ccc(cc2)c3cccnc3C(=O)N4CCC(CC4)Nc5ccc(F)cc5)C[C@H](C)N1
709604	SXBWNENFIQGMLK-FCHUYYIVSA-N	Unknown	Unknown	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC2(CC2)c3cccc(c3)C(C)(C)C(F)F
1271012	MYPHZBOANNRFAS-JTPVZTEWSA-N	Unknown	Unknown	C[C@@H]1CCC(CN1)N2CC[C@@]3(C2)CN(C(=O)c4cc5ccc(F)cc5[nH]4)c6ccccc36
824159	JHZMJULKFKFIMK-UHFFFAOYSA-N	Unknown	Unknown	CCN(C(=O)c1cnc(N2CCN(CC2)c3ncccn3)c4ccccc14)c5cccc(Cl)c5
454588	WYRVEQKOBORSQY-OYRHEFFESA-N	Unknown	Unknown	C[C@@H]1CN(Cc2ccc(CCC(=O)N3CCC(CC3)Nc4ccc(F)cc4)cc2)C[C@H](C)N1
427769	QBZHGWVJIIGZNU-UHFFFAOYSA-N	Unknown	Unknown	Nc1ccccc1NC(=O)c2ccc(cc2)C3CCN(Cc4ccc(cc4)C(=O)NC5CC5)CC3
820236	TVBDZXNQSRTUEA-MKOMRTEQSA-N	Unknown	Unknown	CO[C@H]1COC(=O)[C@H](C)NC(=O)[C@@H](C)COC(=O)C\C=C/[C@@H]1C
598950	CZOIIHSTWAZOKV-UHFFFAOYSA-N	Unknown	Unknown	Fc1ccc(CC2=CNC(=O)c3cc(Cl)c(Cl)n23)cc1C(=O)N4CCC(CC4)N5CCCC5
753506	PYCYGSLVVOXJHQ-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc2C(Nc3ncccc3C)OC(=O)c2c1OC
36106	SGGCPUGLXWOPAP-UHFFFAOYSA-N	Unknown	Unknown	Nc1ccc(cc1)C23CC2C(=O)NC3=O
1117604	FGWBJRRPKFSJQI-UHFFFAOYSA-N	Unknown	Unknown	Cn1nnc(NC(=O)c2occc2)n1
596499	SEAXQWHZPMLSNT-UHFFFAOYSA-N	Unknown	Unknown	NS(=O)(=O)Oc1ccc(cc1)c2ccc(Cn3cncn3)cc2C#N
596498	KNULFZXZLBIFJX-UHFFFAOYSA-N	Unknown	Unknown	NS(=O)(=O)Oc1ccc(cc1Cl)c2cccc(Cn3cncn3)c2
583374	AHMHIFXJPSHHPH-UHFFFAOYSA-N	Unknown	Unknown	Fc1cc(cc(c1)C2=N\C(=N/c3ccc(cc3)n4cnc(n4)N5CCOCC5)\NC=C2)N6CCOCC6
1117608	DYBDDLJKORVASF-UHFFFAOYSA-N	Unknown	Unknown	CCCN1N=C(Oc2nc(NCC)nc(NC(C)C)n2)C=CC1=O
944396	FLEXCYTURSFUNC-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc2c(OCc3c2oc4cc(OC)ccc34)c1
944391	GUHCWPAQANNICY-UHFFFAOYSA-N	Unknown	Unknown	CCNc1nc(Oc2c(Cl)cccc2Cl)cc(n1)C(F)(F)F
419399	FHHNSSGZEIVGMS-UHFFFAOYSA-N	Unknown	Unknown	Clc1ccc(cc1)c2ccc(cc2)C(=O)NCC(c3ccccc3)n4ccnc4
1232841	JZUFKEQJFQIJPR-LICLKQGHSA-N	Unknown	Unknown	[O-][N+](=O)c1ccccc1N\N=C\c2c[nH]c3ccccc23
39624	HIGSLXSBYYMVKI-UHFFFAOYSA-N	Achiral	No	[Cl-].C[n+]1ccccc1\C=N\O
689240	JEHMSKUGFGBZMO-UHFFFAOYSA-N	Unknown	Unknown	CN(C)CCN1C(=O)N(C2CCN(CC2)C(=O)C3CCN(Cc4ccncc4)CC3)c5ccccc15
390257	KXPQYWKYYDYOCQ-UHFFFAOYSA-N	Unknown	Unknown	Oc1ccc(cc1O)C2=CC(=O)c3c(O)cccc3O2
390256	QUPHEKFURGDWME-UHFFFAOYSA-N	Unknown	Unknown	OC1=C(Oc2ccc(O)cc2C1=O)c3ccc(O)cc3
795315	KFCUNBINSMDUMN-UHFFFAOYSA-N	Unknown	Unknown	CCOc1ccc(NC(=O)c2ccc(OC)cc2)cc1
945628	UYCDGLWITGSFAC-UHFFFAOYSA-N	Unknown	Unknown	Cc1onc(NC(=O)CSc2nnc(c3ccccc3)n2Cc4occc4)c1
795319	XSSGQRFNGHRFBC-UHFFFAOYSA-N	Unknown	Unknown	CC1=CC(=O)c2c(O)cc(O)c(C)c2O1
945623	DHTLLULITDNQFA-UHFFFAOYSA-N	Unknown	Unknown	Cl.Cl.CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O
1031938	MNLGRNNIZWEKSH-UHFFFAOYSA-N	Unknown	Unknown	COC(=O)N(C)c1ccccc1C(=O)N2CCOCC2
785540	KKAGLUAFAYFPBI-UHFFFAOYSA-N	Unknown	Unknown	COc1ccccc1c2nccc(n2)n3ccnc3
651619	RTHCYVBBDHJXIQ-INIZCTEOSA-N	Unknown	Unknown	CNCC[C@H](Oc1ccc(cc1)C(F)(F)F)c2ccccc2
797229	BCYYATIMCMWEAV-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(NC(=O)N2CC3(CCN(CC3)S(=O)(=O)C)C2)cc1
860876	UNTMNFXUTWZNDG-UHFFFAOYSA-N	Unknown	Unknown	COC(=O)C1(Cc2ccccc2)NCC3=C(C)C(=O)C(C)C3=C1
863787	WMHFVPCZYXENGL-VDHQHCSHSA-N	Unknown	Unknown	COC(=O)C1=C(C)N(Cc2ccccc2)C3=C4C(CCCC4=O)[C@@](O)(C(=O)OC)C(=O)N3C1c5ccccc5
328162	BIWJNBZANLAXMG-UHFFFAOYSA-N	Unknown	Unknown	ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
789437	WDPGNDHCHKUGLY-UHFFFAOYSA-K	Unknown	Unknown	[Na+].[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(Nc5nc(Cl)nc(Nc6ccc(cc6)S(=O)(=O)[O-])n5)c(c4)S(=O)(=O)[O-])cc1S(=O)(=O)[O-]
557223	QQSJPGFYXMMHIK-BTAXJDQBSA-N	Unknown	Unknown	CS(=O)(=O)c1ccc2c(c1)nc3C[C@@H]([C@@H](N)Cn23)c4cc(F)c(F)cc4F.OC(=O)C(F)(F)F
779191	QRDQDDAGPNADES-UHFFFAOYSA-N	Unknown	Unknown	CN1CCN(CC1)c2ncnc3ccc(cc23)c4ccccc4C
746624	OJLBPYXICVIGMG-UHFFFAOYSA-N	Unknown	Unknown	Oc1nc(nc(c2ccccc2)c1C#N)c3ccccc3
